Notes	ManualCheck	MergeInto	RenameEntitySet	KeyParamGroup	EntitySet	ParamGroup	ArterialSpinLabelingType	BackgroundSuppression	BackgroundSuppressionNumberPulses	Cluster_EchoTime	Cluster_EffectiveEchoSpacing	Cluster_RepetitionTime	Cluster_TotalReadoutTime	Cluster_VoxelSizeDim1	Cluster_VoxelSizeDim2	Cluster_VoxelSizeDim3	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EffectiveEchoSpacing	EntitySetCount	FlipAngle	HasFieldmap	ImageOrientation	M0Type	Modality	MultibandAccelerationFactor	NSliceTimes	NumVolumes	Obliquity	PCASLType	ParallelReductionFactorInPlane	PartialFourier	PhaseEncodingDirection	RepetitionTime	TotalReadoutTime	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim2	VoxelSizeDim3
			datatype-fmap_direction-PA_echo-3_fmap-epi_part-mag_run-01_suffix-epi_acquisition-funcVARIANTObliquityTrue	datatype-fmap_direction-PA_echo-3_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func__2	datatype-fmap_direction-PA_echo-3_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.09616	0.000279996	12	90	False	LAS+		fmap		72	3	True		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
				datatype-fmap_direction-PA_echo-3_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func__1	datatype-fmap_direction-PA_echo-3_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.09616	0.000279996	12	90	False	LAS+		fmap		72	3	False		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
			datatype-fmap_direction-PA_echo-3_fmap-epi_part-phase_run-01_suffix-epi_acquisition-funcVARIANTObliquityTrue	datatype-fmap_direction-PA_echo-3_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func__2	datatype-fmap_direction-PA_echo-3_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.09616	0.000279996	12	90	False	LAS+		fmap		72	3	True		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
				datatype-fmap_direction-PA_echo-4_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func__1	datatype-fmap_direction-PA_echo-4_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.13384	0.000279996	12	90	False	LAS+		fmap		72	3	False		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
			datatype-fmap_direction-PA_echo-4_fmap-epi_part-mag_run-01_suffix-epi_acquisition-funcVARIANTObliquityTrue	datatype-fmap_direction-PA_echo-4_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func__2	datatype-fmap_direction-PA_echo-4_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.13384	0.000279996	12	90	False	LAS+		fmap		72	3	True		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
				datatype-fmap_direction-PA_echo-4_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func__1	datatype-fmap_direction-PA_echo-4_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.13384	0.000279996	12	90	False	LAS+		fmap		72	3	False		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
			datatype-fmap_direction-PA_echo-4_fmap-epi_part-phase_run-01_suffix-epi_acquisition-funcVARIANTObliquityTrue	datatype-fmap_direction-PA_echo-4_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func__2	datatype-fmap_direction-PA_echo-4_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.13384	0.000279996	12	90	False	LAS+		fmap		72	3	True		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
				datatype-fmap_direction-PA_echo-5_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func__1	datatype-fmap_direction-PA_echo-5_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.17152	0.000279996	12	90	False	LAS+		fmap		72	3	False		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
			datatype-fmap_direction-PA_echo-5_fmap-epi_part-mag_run-01_suffix-epi_acquisition-funcVARIANTObliquityTrue	datatype-fmap_direction-PA_echo-5_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func__2	datatype-fmap_direction-PA_echo-5_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.17152	0.000279996	12	90	False	LAS+		fmap		72	3	True		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
				datatype-fmap_direction-PA_echo-5_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func__1	datatype-fmap_direction-PA_echo-5_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.17152	0.000279996	12	90	False	LAS+		fmap		72	3	False		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
			datatype-fmap_direction-PA_echo-5_fmap-epi_part-phase_run-01_suffix-epi_acquisition-funcVARIANTObliquityTrue	datatype-fmap_direction-PA_echo-5_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func__2	datatype-fmap_direction-PA_echo-5_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.17152	0.000279996	12	90	False	LAS+		fmap		72	3	True		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
				datatype-fmap_direction-PA_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func__1	datatype-fmap_direction-PA_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.0208	0.000279996	12	90	False	LAS+		fmap		72	3	False		2.0	0.75	j	13.693	0.0305196	True	2.0	2.0	2.0
			datatype-fmap_direction-PA_fmap-epi_part-mag_run-01_suffix-epi_acquisition-funcVARIANTObliquityTrue	datatype-fmap_direction-PA_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func__2	datatype-fmap_direction-PA_fmap-epi_part-mag_run-01_suffix-epi_acquisition-func	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.0208	0.000279996	12	90	False	LAS+		fmap		72	3	True		2.0	0.75	j	13.693	0.0305196	True	2.0	2.0	2.0
				datatype-fmap_direction-PA_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func__1	datatype-fmap_direction-PA_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.0208	0.000279996	12	90	False	LAS+		fmap		72	3	False		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
			datatype-fmap_direction-PA_fmap-epi_part-phase_run-01_suffix-epi_acquisition-funcVARIANTObliquityTrue	datatype-fmap_direction-PA_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func__2	datatype-fmap_direction-PA_fmap-epi_part-phase_run-01_suffix-epi_acquisition-func	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.0208	0.000279996	12	90	False	LAS+		fmap		72	3	True		2.0	0.75	j	13.693	0.0305196	False	2.0	2.0	2.0
				datatype-fmap_direction-PA_fmap-epi_part-mag_run-01_suffix-epi_acquisition-dwi__1	datatype-fmap_direction-PA_fmap-epi_part-mag_run-01_suffix-epi_acquisition-dwi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	136	136	84	0.09	0.000389994	11	90	False	LAS+		fmap	4.0	84	8	False		2.0	0.875	j	4.3	0.0526491	True	1.691176414489746	1.691176414489746	1.7000000476837158
				datatype-fmap_direction-PA_fmap-epi_part-phase_run-01_suffix-epi_acquisition-dwi__1	datatype-fmap_direction-PA_fmap-epi_part-phase_run-01_suffix-epi_acquisition-dwi	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	136	136	84	0.09	0.000389994	11	90	False	LAS+		fmap	4.0	84	8	False		2.0	0.875	j	4.3	0.0526491	False	1.691176414489746	1.691176414489746	1.7000000476837158
				datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-bold_task-rat__1	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-bold_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func	6.0	72	363	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-bold_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-bold_task-rat__2	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-bold_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func	6.0	72	363	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-noRF_task-rat__1	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-noRF_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func	6.0	72	3	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-noRF_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-noRF_task-rat__2	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-noRF_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func	6.0	72	3	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-sbref_task-rat__1	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-sbref_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func		72	1	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-sbref_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-sbref_task-rat__2	datatype-func_direction-PA_echo-1_part-mag_run-01_suffix-sbref_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func		72	1	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-bold_task-rat__1	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-bold_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func	6.0	72	363	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-bold_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-bold_task-rat__2	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-bold_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func	6.0	72	363	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-noRF_task-rat__1	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-noRF_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func	6.0	72	3	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-noRF_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-noRF_task-rat__2	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-noRF_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func	6.0	72	3	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-sbref_task-rat__1	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-sbref_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func		72	1	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-sbref_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-sbref_task-rat__2	datatype-func_direction-PA_echo-1_part-phase_run-01_suffix-sbref_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.0142	0.000279996	12	68	False	LAS+		func		72	1	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-bold_task-rat__1	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-bold_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func	6.0	72	363	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-bold_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-bold_task-rat__2	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-bold_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func	6.0	72	363	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-noRF_task-rat__1	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-noRF_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func	6.0	72	3	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-noRF_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-noRF_task-rat__2	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-noRF_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func	6.0	72	3	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-sbref_task-rat__1	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-sbref_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func		72	1	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-sbref_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-sbref_task-rat__2	datatype-func_direction-PA_echo-2_part-mag_run-01_suffix-sbref_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func		72	1	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-bold_task-rat__1	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-bold_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func	6.0	72	363	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-bold_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-bold_task-rat__2	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-bold_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func	6.0	72	363	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-noRF_task-rat__1	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-noRF_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func	6.0	72	3	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-noRF_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-noRF_task-rat__2	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-noRF_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func	6.0	72	3	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-sbref_task-rat__1	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-sbref_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func		72	1	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-sbref_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-sbref_task-rat__2	datatype-func_direction-PA_echo-2_part-phase_run-01_suffix-sbref_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.03893	0.000279996	12	68	False	LAS+		func		72	1	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-bold_task-rat__1	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-bold_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.06366	0.000279996	12	68	False	LAS+		func	6.0	72	363	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-bold_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-bold_task-rat__2	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-bold_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.06366	0.000279996	12	68	False	LAS+		func	6.0	72	363	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-noRF_task-rat__1	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-noRF_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.06366	0.000279996	12	68	False	LAS+		func	6.0	72	3	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-noRF_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-noRF_task-rat__2	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-noRF_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.06366	0.000279996	12	68	False	LAS+		func	6.0	72	3	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-sbref_task-rat__1	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-sbref_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.06366	0.000279996	12	68	False	LAS+		func		72	1	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-sbref_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-sbref_task-rat__2	datatype-func_direction-PA_echo-3_part-mag_run-01_suffix-sbref_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.06366	0.000279996	12	68	False	LAS+		func		72	1	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
				datatype-func_direction-PA_echo-3_part-phase_run-01_suffix-bold_task-rat__1	datatype-func_direction-PA_echo-3_part-phase_run-01_suffix-bold_task-rat	1				0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	110	110	72	0.06366	0.000279996	12	68	False	LAS+		func	6.0	72	363	False		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
			datatype-func_direction-PA_echo-3_part-phase_run-01_suffix-bold_task-rat_acquisition-VARIANTObliquityTrue	datatype-func_direction-PA_echo-3_part-phase_run-01_suffix-bold_task-rat__2	datatype-func_direction-PA_echo-3_part-phase_run-01_suffix-bold_task-rat	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	110	110	72	0.06366	0.000279996	12	68	False	LAS+		func	6.0	72	363	True		2.0	0.75	j	1.761	0.0305196	False	2.0	2.0	2.0
